,phrase,label,sentiment,subjectivity,language,count
Cursa de Reis de Cornellà Guide,Cursa de Reis de Cornellà Guide,ORG,0.25,0.0,en,1.0
the Cursa de Reis de Cornellà,the Cursa de Reis de Cornellà,ORG,0.125,0.0,en,1.0
Spanish League,Spanish League,ORG,0.4,0.0,en,1.0
Directorate,Directorate,ORG,0.0,0.0,en,1.0
Navacerrada,Navacerrada,ORG,0.4666666666666667,0.0,en,1.0
Their Majesties of,Their Majesties of,ORG,0.16666666666666666,0.0,en,1.0
Intersport,Intersport,ORG,0.0,0.0,en,1.0
CNMC,CNMC,ORG,0.0,0.0,en,1.0
Intersport CCS,Intersport CCS,ORG,0.0,0.0,en,1.0
Decathlon,Decathlon,ORG,0.0,0.0,en,1.0
The Academy of Motion Picture Arts and Sciences,The Academy of Motion Picture Arts and Sciences,ORG,0.1,0.0,en,1.0
CUPRA,CUPRA,ORG,0.0,0.0,en,1.0
Economics,Economics,ORG,0.12000000000000002,0.0,en,1.0
SEAT & CUPRA,SEAT & CUPRA,ORG,0.675,0.0,en,1.0
Chihuahua,Chihuahua,ORG,0.0,0.0,en,1.0
Oviedo,Oviedo,ORG,0.0,0.0,en,1.0
AZZONI,AZZONI,ORG,0.0,0.0,en,1.0
Storm Ingrid,Storm Ingrid,ORG,0.13333333333333333,0.0,en,1.0
AFC Final,AFC Final,ORG,0.08,0.0,en,1.0
Patriots,Patriots,ORG,0.08,0.0,en,1.0
New England,New England,ORG,0.12900432900432898,0.0,en,1.0
Broncos Denver,Broncos Denver,ORG,0.12900432900432898,0.0,en,1.0
Foyth,Foyth,ORG,0.0,0.0,en,1.0
Conaf,Conaf,ORG,-0.12916666666666665,0.0,en,1.0
"Magas, Crónica Global and Vandal","Magas, Crónica Global and Vandal",ORG,0.0,0.0,en,1.0
Universe,Universe,ORG,0.3125,0.0,en,1.0
The Canarian Academy of Language,The Canarian Academy of Language,ORG,0.1,0.0,en,1.0
the Fuerteventura council,the Fuerteventura council,ORG,0.0,0.0,en,1.0
CMO,CMO,ORG,0.0,0.0,en,1.0
Catarroja,Catarroja,ORG,0.25,0.0,en,1.0
Calais,Calais,ORG,0.13636363636363635,0.0,en,1.0
Les Soulèvements de la Terre,Les Soulèvements de la Terre,ORG,0.13636363636363635,0.0,en,1.0
the National Civil Police,the National Civil Police,ORG,-0.3,0.0,en,1.0
UTE,UTE,ORG,0.045000000000000005,0.0,en,1.0
Christ,Christ,ORG,0.8,0.0,en,1.0
Niebla,Niebla,ORG,0.3333333333333333,0.0,en,1.0
Lula,Lula,ORG,0.3333333333333333,0.0,en,1.0
Verne,Verne,ORG,0.025,0.0,en,1.0
the Air and Space Army,the Air and Space Army,ORG,0.025,0.0,en,1.0
European Union,European Union,ORG,0.0,0.0,en,1.0
The Meteorological Directorate of Chile,The Meteorological Directorate of Chile,ORG,-0.13333333333333333,0.0,en,1.0
Alliance,Alliance,ORG,-0.125,0.0,en,1.0
calorcronista.com,calorcronista.com,ORG,0.3111111111111111,0.0,en,1.0
the Wildlife Foundation,the Wildlife Foundation,ORG,0.02500000000000001,0.0,en,1.0
CONAF,CONAF,ORG,-0.0625,0.0,en,1.0
Meteorological Directorate,Meteorological Directorate,ORG,-0.0625,0.0,en,1.0
the Venezuelan Army,the Venezuelan Army,ORG,0.0,0.0,en,1.0
the Bolivarian National Armed Forces,the Bolivarian National Armed Forces,ORG,0.4666666666666667,0.0,en,1.0
Fiat Multipla,Fiat Multipla,ORG,0.0,0.0,en,1.0
Biobío,Biobío,ORG,0.0,0.0,en,1.0
Columbia,Columbia,ORG,0.24444444444444446,0.0,en,1.0
Senasa,Senasa,ORG,-0.12121212121212122,0.0,en,1.0
White House,White House,ORG,-0.1471590909090909,0.0,en,1.0
Mercadona,Mercadona,ORG,0.0,0.0,en,1.0
NPU,NPU,ORG,0.12666666666666668,0.0,en,1.0
Bluetooth 6.0,Bluetooth 6.0,ORG,0.12666666666666668,0.0,en,1.0
Community,Community,ORG,0.5,0.0,en,1.0
Cascadia,Cascadia,ORG,0.0,0.0,en,1.0
León and Lugo,León and Lugo,ORG,0.2222222222222222,0.0,en,1.0
La Ribera de Folgoso,La Ribera de Folgoso,ORG,0.2222222222222222,0.0,en,1.0
The Galician Government,The Galician Government,ORG,0.0625,0.0,en,1.0
Unilever,Unilever,ORG,0.05,0.0,en,1.0
Noboa,Noboa,ORG,0.0,0.0,en,1.0
the Desertification Research Center,the Desertification Research Center,ORG,0.010000000000000009,0.0,en,1.0
CORTINA,CORTINA,ORG,0.25,0.0,en,1.0
Banfield,Banfield,ORG,0.2,0.0,en,1.0
Tostado,Tostado,ORG,0.0,0.0,en,1.0
Rambla,Rambla,ORG,0.0,0.0,en,1.0
The Cosquín Rock Uruguay 2026,The Cosquín Rock Uruguay 2026,ORG,0.0,0.0,en,1.0
the Rambla de Punta Carretas,the Rambla de Punta Carretas,ORG,0.0,0.0,en,1.0
Planeta Prize,Planeta Prize,ORG,0.5,0.0,en,1.0
Shakira,Shakira,ORG,0.0,0.0,en,1.0
Sebring,Sebring,ORG,-0.03333333333333333,0.0,en,1.0
Mustang,Mustang,ORG,0.0,0.0,en,1.0
DTM,DTM,ORG,0.0,0.0,en,1.0
Buenos Aires,Buenos Aires,ORG,0.0,0.0,en,1.0
Capital,Capital,ORG,0.03333333333333333,0.0,en,1.0
Monte Verde's,Monte Verde's,ORG,0.1875,0.0,en,1.0
Banco Santander,Banco Santander,ORG,0.0,0.0,en,1.0
Ciclón,Ciclón,ORG,0.0,0.0,en,1.0
Hamas,Hamas,ORG,-0.16666666666666666,0.0,en,1.0
megastorm,megastorm,ORG,0.025000000000000005,0.0,en,1.0
Sanyo,Sanyo,ORG,0.0,0.0,en,1.0
Macri,Macri,ORG,0.25,0.0,en,1.0
Facebook,Facebook,ORG,-0.18181818181818182,0.0,en,1.0
Málaga,Málaga,ORG,-0.15,0.0,en,1.0
the European Customs Authority,the European Customs Authority,ORG,-0.15,0.0,en,1.0
Live Nation,Live Nation,ORG,0.13636363636363635,0.0,en,1.0
Iberdrola Music,Iberdrola Music,ORG,0.13636363636363635,0.0,en,1.0
United States Navy,United States Navy,ORG,-0.1952380952380952,0.0,en,1.0
The National Meteorological Service (SMN,The National Meteorological Service (SMN,ORG,0.25,0.0,en,1.0
Pravda,Pravda,ORG,0.03333333333333333,0.0,en,1.0
Sierra de los Caracoles,Sierra de los Caracoles,ORG,0.016666666666666677,0.0,en,1.0
the National News for,the National News for,ORG,0.5,0.0,en,1.0
National Geographic,National Geographic,ORG,0.4,0.0,en,1.0
Gabriel Boric's,Gabriel Boric's,ORG,0.0,0.0,en,1.0
Broad Front,Broad Front,ORG,-0.11875000000000002,0.0,en,1.0
Draper,Draper,ORG,0.17222222222222222,0.0,en,1.0
Wells,Wells,ORG,0.17222222222222222,0.0,en,1.0
ReVamp,ReVamp,ORG,0.11948051948051948,0.0,en,1.0
Digital Sun,Digital Sun,ORG,0.11948051948051948,0.0,en,1.0
Moonlighter,Moonlighter,ORG,0.11948051948051948,0.0,en,1.0
Eastern agroindustrialists,Eastern agroindustrialists,ORG,-0.125,0.0,en,1.0
the Valladolid Provincial Council (PP,the Valladolid Provincial Council (PP,ORG,0.0,0.0,en,1.0
the Tordesillas City Council,the Tordesillas City Council,ORG,0.0,0.0,en,1.0
Ecologistas en Acción,Ecologistas en Acción,ORG,0.10000000000000002,0.0,en,1.0
Virginia Tech,Virginia Tech,ORG,0.2,0.0,en,1.0
European Burns,European Burns,ORG,-0.037500000000000006,0.0,en,1.0
euro,euro,ORG,0.25,0.0,en,1.0
Ponant Explorations,Ponant Explorations,ORG,0.08333333333333333,0.0,en,1.0
The Suntory Beverage & Food,The Suntory Beverage & Food,ORG,0.375,0.0,en,1.0
Science,Science,ORG,0.0,0.0,en,1.0
Military Labor Corps,Military Labor Corps,ORG,-0.1,0.0,en,1.0
Army,Army,ORG,-0.1,0.0,en,1.0
the Army Engineers Division,the Army Engineers Division,ORG,-0.0625,0.0,en,1.0
CMT,CMT,ORG,0.0,0.0,en,1.0
Suzuki Van Van,Suzuki Van Van,ORG,0.0875,0.0,en,1.0
Camelot,Camelot,ORG,0.65,0.0,en,1.0
the National Electricity Coordinator,the National Electricity Coordinator,ORG,-1.0,0.0,en,1.0
Hotels,Hotels,ORG,0.0,0.0,en,1.0
Treasury,Treasury,ORG,0.0,0.0,en,1.0
Citizen Kane,Citizen Kane,ORG,0.2,0.0,en,1.0
Norma Editorial,Norma Editorial,ORG,0.0,0.0,en,1.0
F1,F1,ORG,0.0,0.0,en,1.0
the Bialowieza National Park,the Bialowieza National Park,ORG,0.0,0.0,en,1.0
Apertura,Apertura,ORG,0.0,0.0,en,1.0
The Uruguayan Federation of Crea Groups,The Uruguayan Federation of Crea Groups,ORG,0.0,0.0,en,1.0
the News Services,the News Services,ORG,0.0,0.0,en,1.0
International Relations of RTVE,International Relations of RTVE,ORG,0.0,0.0,en,1.0
RNE,RNE,ORG,0.0,0.0,en,1.0
the Journalism Association,the Journalism Association,ORG,0.0,0.0,en,1.0
the Chicago Boys,the Chicago Boys,ORG,0.5,0.0,en,1.0
Suárez,Suárez,ORG,0.0,0.0,en,1.0
Sky Coffee Buenos Aires,Sky Coffee Buenos Aires,ORG,0.375,0.0,en,1.0
Newell,Newell,ORG,0.0,0.0,en,1.0
Scarpeccio,Scarpeccio,ORG,0.35,0.0,en,1.0
La Mancha,La Mancha,ORG,0.0,0.0,en,1.0
Champions League,Champions League,ORG,0.1,0.0,en,1.0
Bayern,Bayern,ORG,0.1,0.0,en,1.0
Real Madrid's,Real Madrid's,ORG,0.3,0.0,en,1.0
Rio,Rio,ORG,-0.5,0.0,en,1.0
Chamartín,Chamartín,ORG,-0.5,0.0,en,1.0
NHTSA,NHTSA,ORG,-0.07500000000000001,0.0,en,1.0
Alto Hospicio,Alto Hospicio,ORG,-0.0625,0.0,en,1.0
Supreme,Supreme,ORG,-0.049999999999999996,0.0,en,1.0
Carmen,Carmen,ORG,-0.125,0.0,en,1.0
García Furfaro,García Furfaro,ORG,0.04999999999999999,0.0,en,1.0
"Greymane Event
","Greymane Event
",ORG,0.0,0.0,en,1.0
Mauritania 2-1,Mauritania 2-1,ORG,0.5,0.0,en,1.0
MasterChef Celebrity,MasterChef Celebrity,ORG,0.26212121212121214,0.0,en,1.0
Indiana Jones,Indiana Jones,ORG,0.5,0.0,en,1.0
the Constitutional Court,the Constitutional Court,ORG,0.0,0.0,en,1.0
Di María,Di María,ORG,0.0,0.0,en,1.0
Millicom,Millicom,ORG,0.0,0.0,en,1.0
the Confederation of Business Chambers,the Confederation of Business Chambers,ORG,0.5,0.0,en,1.0
BOE,BOE,ORG,0.3333333333333333,0.0,en,1.0
Charlize Theron's,Charlize Theron's,ORG,0.21212121212121213,0.0,en,1.0
Love Story',Love Story',ORG,0.3333333333333333,0.0,en,1.0
ALFREDO ENRIONE Director Center for Corporate Governance and Society ESE Business School,ALFREDO ENRIONE Director Center for Corporate Governance and Society ESE Business School,ORG,-0.05,0.0,en,1.0
VOX,VOX,ORG,0.0,0.0,en,1.0
March Madness,March Madness,ORG,0.0,0.0,en,1.0
WNBA,WNBA,ORG,0.0,0.0,en,1.0
Eucalyptus,Eucalyptus,ORG,0.5944444444444444,0.0,en,1.0
Orlando Bloom,Orlando Bloom,ORG,-0.16666666666666666,0.0,en,1.0
La Verde,La Verde,ORG,0.0,0.0,en,1.0
OSE,OSE,ORG,0.0,0.0,en,1.0
Shark,Shark,ORG,0.0,0.0,en,1.0
LA NACION,LA NACION,ORG,0.25,0.0,en,1.0
Argentine Mirages,Argentine Mirages,ORG,0.0,0.0,en,1.0
the Argentine Air Force,the Argentine Air Force,ORG,0.175,0.0,en,1.0
World,World,ORG,0.0,0.0,en,1.0
EL MUNDO,EL MUNDO,ORG,0.5,0.0,en,1.0
GGTech Entertainment,GGTech Entertainment,ORG,0.22727272727272727,0.0,en,1.0
The Academy of Cinema Arts and Sciences,The Academy of Cinema Arts and Sciences,ORG,0.0,0.0,en,1.0
Associated Press MILAN,Associated Press MILAN,ORG,0.10714285714285715,0.0,en,1.0
Altadena,Altadena,ORG,0.0,0.0,en,1.0
Jesuit,Jesuit,ORG,0.05,0.0,en,1.0
the Kairos Institute,the Kairos Institute,ORG,0.05,0.0,en,1.0
MILAN,MILAN,ORG,0.16666666666666666,0.0,en,1.0
Hughes,Hughes,ORG,0.0,0.0,en,1.0
Torres del Paine National Park,Torres del Paine National Park,ORG,0.0,0.0,en,1.0
Juiz de Fora,Juiz de Fora,ORG,-0.3,0.0,en,1.0
Minas Gerais,Minas Gerais,ORG,-0.13333333333333333,0.0,en,1.0
Ice Age,Ice Age,ORG,0.45000000000000007,0.0,en,1.0
the Office of the President-Elect,the Office of the President-Elect,ORG,0.0,0.0,en,1.0
State of the Union,State of the Union,ORG,0.0,0.0,en,1.0
HALLIE GOLDEN,HALLIE GOLDEN,ORG,0.21818181818181817,0.0,en,1.0
Merz,Merz,ORG,0.0,0.0,en,1.0
​​than,​​than,ORG,0.0,0.0,en,1.0
The Sacratif Lighthouse,The Sacratif Lighthouse,ORG,0.0,0.0,en,1.0
DÁNICA COTO,DÁNICA COTO,ORG,-0.125,0.0,en,1.0
the Oval Office,the Oval Office,ORG,0.0,0.0,en,1.0
Bozell,Bozell,ORG,-0.045,0.0,en,1.0
III-IV,III-IV,ORG,0.0,0.0,en,1.0
ELÉONORE HUGHES RIO DE JANEIRO,ELÉONORE HUGHES RIO DE JANEIRO,ORG,-0.05454545454545456,0.0,en,1.0
Border Patrol,Border Patrol,ORG,-0.2333333333333333,0.0,en,1.0
Fútbol Club,Fútbol Club,ORG,0.5,0.0,en,1.0
Stolz,Stolz,ORG,0.0,0.0,en,1.0
Focus Online,Focus Online,ORG,0.0,0.0,en,1.0
MeteoGalicia,MeteoGalicia,ORG,-0.15,0.0,en,1.0
Catholic Diocese,Catholic Diocese,ORG,0.21212121212121213,0.0,en,1.0
Nintendo,Nintendo,ORG,0.5833333333333334,0.0,en,1.0
Heated Riva,Heated Riva,ORG,0.24930555555555556,0.0,en,1.0
Cabildo,Cabildo,ORG,0.0,0.0,en,1.0
Newspaper Archive - Tenerife,Newspaper Archive - Tenerife,ORG,0.0,0.0,en,1.0
Pueyo,Pueyo,ORG,0.0,0.0,en,1.0
TNT Sports,TNT Sports,ORG,0.13636363636363635,0.0,en,1.0
TeamSpeak,TeamSpeak,ORG,-0.125,0.0,en,1.0
--cache-->The,--cache-->The,ORG,0.34545454545454546,0.0,en,1.0
United,United,ORG,0.34545454545454546,0.0,en,1.0
Prestianni,Prestianni,ORG,0.15,0.0,en,1.0
The Mexican Air Force,The Mexican Air Force,ORG,0.2642857142857143,0.0,en,1.0
American Alex Ferreira,American Alex Ferreira,ORG,0.0,0.0,en,1.0
H225M Cougar,H225M Cougar,ORG,0.2642857142857143,0.0,en,1.0
Macarena la kilombera,Macarena la kilombera,ORG,-0.4,0.0,en,1.0
Euskadi,Euskadi,ORG,-0.16666666666666666,0.0,en,1.0
The Basque Meteorological Agency,The Basque Meteorological Agency,ORG,-0.16666666666666666,0.0,en,1.0
the reunion party,the reunion party,ORG,0.0,0.0,en,1.0
INIA,INIA,ORG,0.0,0.0,en,1.0
Ilulissat,Ilulissat,ORG,0.0,0.0,en,1.0
Michigan State University,Michigan State University,ORG,0.11666666666666665,0.0,en,1.0
MSU,MSU,ORG,0.11666666666666665,0.0,en,1.0
Conaprole,Conaprole,ORG,0.0,0.0,en,1.0
Bad Bunny's 'La Casita',Bad Bunny's 'La Casita',ORG,-0.6999999999999998,0.0,en,1.0
Associated Press RIO DE JANEIRO,Associated Press RIO DE JANEIRO,ORG,-0.2,0.0,en,1.0
The 2026 Storm Circuit,The 2026 Storm Circuit,ORG,0.22727272727272727,0.0,en,1.0
Prada,Prada,ORG,0.175,0.0,en,1.0
El Mencho',El Mencho',ORG,0.0,0.0,en,1.0
Energy,Energy,ORG,0.0,0.0,en,1.0
Tres Cruces MOOS Challenge,Tres Cruces MOOS Challenge,ORG,0.11818181818181818,0.0,en,1.0
Amundsen-Scott,Amundsen-Scott,ORG,-0.4,0.0,en,1.0
the Ministry of Justice,the Ministry of Justice,ORG,0.0,0.0,en,1.0
Time,Time,ORG,0.0,0.0,en,1.0
Cores,Cores,ORG,0.0,0.0,en,1.0
Robles,Robles,ORG,0.35000000000000003,0.0,en,1.0
Defense,Defense,ORG,0.35000000000000003,0.0,en,1.0
The Frente Amplio,The Frente Amplio,ORG,-0.08333333333333333,0.0,en,1.0
the L'Oréal Group,the L'Oréal Group,ORG,0.0,0.0,en,1.0
the Central Bank's,the Central Bank's,ORG,0.0,0.0,en,1.0
Rutte,Rutte,ORG,0.0,0.0,en,1.0
the Spanish Government,the Spanish Government,ORG,0.02500000000000001,0.0,en,1.0
Greenpeace,Greenpeace,ORG,0.45,0.0,en,1.0
the National Police,the National Police,ORG,0.13636363636363635,0.0,en,1.0
the Frente Amplio,the Frente Amplio,ORG,0.05000000000000002,0.0,en,1.0
Naturgy,Naturgy,ORG,0.0,0.0,en,1.0
BlackRock,BlackRock,ORG,0.12,0.0,en,1.0
Moncloa,Moncloa,ORG,0.12,0.0,en,1.0
the Monetary Policy Committee,the Monetary Policy Committee,ORG,0.4,0.0,en,1.0
the Chamber of Dairy Industries,the Chamber of Dairy Industries,ORG,0.02500000000000001,0.0,en,1.0
National Plant Breeding Day,National Plant Breeding Day,ORG,0.19999999999999998,0.0,en,1.0
Mahiques,Mahiques,ORG,0.0,0.0,en,1.0
IDF,IDF,ORG,0.21212121212121213,0.0,en,1.0
Real Oviedo,Real Oviedo,ORG,0.3,0.0,en,1.0
Peaky Blinders,Peaky Blinders,ORG,0.1,0.0,en,1.0
the Green Party,the Green Party,ORG,0.13333333333333333,0.0,en,1.0
Labor,Labor,ORG,0.13333333333333333,0.0,en,1.0
Ford Argentina,Ford Argentina,ORG,0.0,0.0,en,1.0
the Argentine Congress,the Argentine Congress,ORG,0.0,0.0,en,1.0
the Mercosur-European Union,the Mercosur-European Union,ORG,0.06818181818181818,0.0,en,1.0
Ucha,Ucha,ORG,0.0,0.0,en,1.0
COU,COU,ORG,0.0,0.0,en,1.0
The Chilean Rowing Federation,The Chilean Rowing Federation,ORG,0.25,0.0,en,1.0
The Supreme Court,The Supreme Court,ORG,0.5,0.0,en,1.0
Carrefour,Carrefour,ORG,0.5,0.0,en,1.0
Goya 2026,Goya 2026,ORG,0.5,0.0,en,1.0
the Copa del,the Copa del,ORG,0.0,0.0,en,1.0
Sirat,Sirat,ORG,0.45999999999999996,0.0,en,1.0
the Barcelona International Convention Center,the Barcelona International Convention Center,ORG,-0.05,0.0,en,1.0
CCIB,CCIB,ORG,-0.05,0.0,en,1.0
Ubeda,Ubeda,ORG,0.8,0.0,en,1.0
Laxe,Laxe,ORG,0.15,0.0,en,1.0
Goyas,Goyas,ORG,0.0,0.0,en,1.0
International Relations,International Relations,ORG,0.16666666666666666,0.0,en,1.0
Harvard (USA,Harvard (USA,ORG,0.21666666666666667,0.0,en,1.0
The Noida International Airport,The Noida International Airport,ORG,0.26666666666666666,0.0,en,1.0
Royal Ascot,Royal Ascot,ORG,-0.125,0.0,en,1.0
the National Energy Control Center,the National Energy Control Center,ORG,-0.05,0.0,en,1.0
